"Sweep (n)","APD","APD value (ms)","APD value (mV)"
198,"APD 20",26.8,24.0509038578921
198,"APD 50",72,-15.5670169495124
198,"APD 90",93.2,-68.5333267271517
199,"APD 20",27,23.9807134266357
199,"APD 50",72.4,-15.7287601171902
199,"APD 90",93.2,-68.3410659806669
200,"APD 20",27,24.0081792475621
200,"APD 50",72.2,-15.5670169495124
200,"APD 90",93.4,-68.3868423488775
201,"APD 20",26.8,24.0356450684885
201,"APD 50",72.2,-15.5517581601089
201,"APD 90",93.2,-68.4173599276847
202,"APD 20",27,24.0448003421307
202,"APD 50",72.2,-15.6677249595759
202,"APD 90",93.4,-68.688966379068
