"Sweep (n)","APD","APD value (ms)","APD value (mV)"
110,"APD 20",26.6,24.8840337593265
110,"APD 50",79.6,-15.7958987905659
110,"APD 90",99,-70.2392593824698
111,"APD 20",27.6,24.9023443066108
111,"APD 50",82.4,-15.6219485913653
111,"APD 90",102,-69.7723404267208
112,"APD 20",27.4,24.804688054428
112,"APD 50",82.6,-15.6494144122917
112,"APD 90",102.2,-70.2911392664419
113,"APD 20",27.2,24.8443609068772
113,"APD 50",82.4,-15.6555179280531
113,"APD 90",102.2,-70.077516214792
114,"APD 20",26.6,24.8291021174737
114,"APD 50",81.2,-15.6860355068602
114,"APD 90",100.8,-70.0012222677742
