"Sweep (n)","APD","APD value (ms)","APD value (mV)"
148,"APD 20",50.2,27.6428228834902
148,"APD 50",101,-12.2711184383434
148,"APD 90",116.4,-64.947511217315
149,"APD 20",50.8,27.6428228834902
149,"APD 50",101.2,-12.1185305443078
149,"APD 90",116.8,-65.0421157116171
150,"APD 20",50.4,27.6641851886552
150,"APD 50",100.8,-12.2070315228484
150,"APD 90",116.4,-64.9719252803607
151,"APD 20",49.4,27.6733404622974
151,"APD 50",100.4,-12.0300295657671
151,"APD 90",116,-65.2221694265791
152,"APD 20",50,27.7038580411045
152,"APD 50",100,-12.3352053538383
152,"APD 90",115.4,-65.0939955955892
