"Sweep (n)","APD","APD value (ms)","APD value (mV)"
76,"APD 20",66.6,27.5115972946196
76,"APD 50",137,-12.9058840775315
76,"APD 90",159.4,-66.7083755144859
77,"APD 20",64.6,27.5787359679953
77,"APD 50",136.2,-12.7105715731659
77,"APD 90",158.8,-66.6778579356788
78,"APD 20",63.4,27.5238043261425
78,"APD 50",135.4,-13.0126956033564
78,"APD 90",158,-66.4581313682675
79,"APD 20",65,27.517700810381
79,"APD 50",137.2,-12.7899172780644
79,"APD 90",160.2,-66.4367690631025
80,"APD 20",62.8,27.6519781571324
80,"APD 50",134.6,-12.7105715731659
80,"APD 90",157.4,-67.0104995446764
