"Sweep (n)","APD","APD value (ms)","APD value (mV)"
54,"APD 20",43.2,22.6074223803153
54,"APD 50",99.8,-17.9626468858714
54,"APD 90",118.2,-71.8963639116965
55,"APD 20",42.6,22.6196294118381
55,"APD 50",98.4,-17.935181064945
55,"APD 90",117,-72.2473160679783
56,"APD 20",42.4,22.589111833031
56,"APD 50",99,-17.8466800864044
56,"APD 90",117.8,-72.0855729003006
57,"APD 20",42.8,22.5799565593889
57,"APD 50",98.6,-17.8039554760744
57,"APD 90",117.4,-71.5881363657445
58,"APD 20",43.6,22.5524907384625
58,"APD 50",98.8,-17.8680423915694
58,"APD 90",117.4,-72.1191422369884
